step,active_trains,avg_speed,congestion_index,overtake_events,junction_conflicts,dynamic_switches
526,3,33.333333333333336,0.24242424242424232,0,0,0
527,3,33.333333333333336,0.24242424242424232,0,0,0
528,3,33.333333333333336,0.24242424242424232,0,0,0
529,3,33.333333333333336,0.24242424242424232,0,0,0
530,3,33.333333333333336,0.24242424242424232,0,0,0
531,3,33.333333333333336,0.24242424242424232,0,0,0
532,3,33.333333333333336,0.24242424242424232,0,0,0
533,3,33.333333333333336,0.24242424242424232,0,0,0
534,3,33.333333333333336,0.24242424242424232,0,0,0
535,3,33.333333333333336,0.24242424242424232,0,0,0
536,3,33.333333333333336,0.24242424242424232,0,0,0
537,3,33.333333333333336,0.24242424242424232,0,0,0
538,3,33.333333333333336,0.24242424242424232,0,0,0
539,3,33.333333333333336,0.24242424242424232,0,0,0
540,3,33.333333333333336,0.24242424242424232,0,0,0
541,3,33.333333333333336,0.24242424242424232,0,0,0
542,3,33.333333333333336,0.24242424242424232,0,0,0
543,3,33.333333333333336,0.24242424242424232,0,0,0
544,3,33.333333333333336,0.24242424242424232,0,0,0
545,3,33.333333333333336,0.24242424242424232,0,0,0
546,3,33.333333333333336,0.24242424242424232,0,0,0
547,3,33.333333333333336,0.24242424242424232,0,0,0
548,3,33.333333333333336,0.24242424242424232,0,0,0
549,3,33.333333333333336,0.24242424242424232,0,0,0
550,3,33.333333333333336,0.24242424242424232,0,0,0
551,3,33.333333333333336,0.24242424242424232,0,0,0
552,3,33.333333333333336,0.24242424242424232,0,0,0
553,3,33.333333333333336,0.24242424242424232,0,0,0
554,3,33.333333333333336,0.24242424242424232,0,0,0
555,3,33.333333333333336,0.24242424242424232,0,0,0
556,3,33.333333333333336,0.24242424242424232,0,0,0
557,3,33.333333333333336,0.24242424242424232,0,0,0
558,3,33.333333333333336,0.24242424242424232,0,0,0
559,3,33.333333333333336,0.24242424242424232,0,0,0
560,3,33.333333333333336,0.24242424242424232,0,0,0
561,3,33.333333333333336,0.24242424242424232,0,0,0
562,3,33.333333333333336,0.24242424242424232,0,0,0
563,3,33.333333333333336,0.24242424242424232,0,0,0
564,3,33.333333333333336,0.24242424242424232,0,0,0
565,3,33.333333333333336,0.24242424242424232,0,0,0
566,3,33.333333333333336,0.24242424242424232,0,0,0
567,3,33.333333333333336,0.24242424242424232,0,0,0
568,3,33.333333333333336,0.24242424242424232,0,0,0
569,3,33.333333333333336,0.24242424242424232,0,0,0
570,3,33.333333333333336,0.24242424242424232,0,0,0
571,3,33.333333333333336,0.24242424242424232,0,0,0
572,3,33.333333333333336,0.24242424242424232,0,0,0
573,3,33.333333333333336,0.24242424242424232,0,0,0
574,3,33.333333333333336,0.24242424242424232,0,0,0
575,3,33.333333333333336,0.24242424242424232,0,0,0
576,3,33.333333333333336,0.24242424242424232,0,0,0
577,3,33.333333333333336,0.24242424242424232,0,0,0
578,3,33.333333333333336,0.24242424242424232,0,0,0
579,3,33.333333333333336,0.24242424242424232,0,0,0
580,3,33.333333333333336,0.24242424242424232,0,0,0
581,3,33.333333333333336,0.24242424242424232,0,0,0
582,3,33.333333333333336,0.24242424242424232,0,0,0
583,3,33.333333333333336,0.24242424242424232,0,0,0
584,3,33.333333333333336,0.24242424242424232,0,0,0
585,3,33.333333333333336,0.24242424242424232,0,0,0
586,3,33.333333333333336,0.24242424242424232,0,0,0
587,3,33.333333333333336,0.24242424242424232,0,0,0
588,3,33.333333333333336,0.24242424242424232,0,0,0
589,3,33.333333333333336,0.24242424242424232,0,0,0
590,3,33.333333333333336,0.24242424242424232,0,0,0
591,3,33.333333333333336,0.24242424242424232,0,0,0
592,3,33.333333333333336,0.24242424242424232,0,0,0
593,3,33.333333333333336,0.24242424242424232,0,0,0
594,3,33.333333333333336,0.24242424242424232,0,0,0
595,3,33.333333333333336,0.24242424242424232,0,0,0
596,3,33.333333333333336,0.24242424242424232,0,0,0
597,3,33.333333333333336,0.24242424242424232,0,0,0
598,3,33.333333333333336,0.24242424242424232,0,0,0
599,3,33.333333333333336,0.24242424242424232,0,0,0
600,3,33.333333333333336,0.24242424242424232,0,0,0
601,3,33.333333333333336,0.24242424242424232,0,0,0
602,3,33.333333333333336,0.24242424242424232,0,0,0
603,3,33.333333333333336,0.24242424242424232,0,0,0
604,3,33.333333333333336,0.24242424242424232,0,0,0
605,3,33.333333333333336,0.24242424242424232,0,0,0
606,3,33.333333333333336,0.24242424242424232,0,0,0
607,3,33.333333333333336,0.24242424242424232,0,0,0
608,3,33.333333333333336,0.24242424242424232,0,0,0
609,3,33.333333333333336,0.24242424242424232,0,0,0
610,3,33.333333333333336,0.24242424242424232,0,0,0
611,3,33.333333333333336,0.24242424242424232,0,0,0
612,3,33.333333333333336,0.24242424242424232,0,0,0
613,3,33.333333333333336,0.24242424242424232,0,0,0
614,3,33.333333333333336,0.24242424242424232,0,0,0
615,3,33.333333333333336,0.24242424242424232,0,0,0
616,3,33.333333333333336,0.24242424242424232,0,0,0
617,3,33.333333333333336,0.24242424242424232,0,0,0
618,3,33.333333333333336,0.24242424242424232,0,0,0
619,4,25.0,0.43181818181818177,0,0,0
620,4,25.25,0.42613636363636365,0,0,0
621,4,25.5,0.4204545454545454,0,0,0
622,4,25.75,0.4147727272727273,0,0,0
623,4,26.0,0.40909090909090906,0,0,0
624,4,26.25,0.40340909090909094,0,0,0
625,4,26.5,0.3977272727272727,0,0,0
626,4,26.75,0.3920454545454546,0,0,0
627,4,27.0,0.38636363636363635,0,0,0
628,4,27.25,0.38068181818181823,0,0,0
629,4,27.5,0.375,0,0,0
630,4,27.75,0.36931818181818177,0,0,0
631,4,28.0,0.36363636363636365,0,0,0
632,4,28.25,0.3579545454545454,0,0,0
633,4,28.5,0.3522727272727273,0,0,0
634,4,28.75,0.34659090909090906,0,0,0
635,4,29.0,0.34090909090909094,0,0,0
636,4,29.25,0.3352272727272727,0,0,0
637,4,29.5,0.3295454545454546,0,0,0
638,4,29.75,0.32386363636363635,0,0,0
639,4,30.0,0.31818181818181823,0,0,0
640,4,30.25,0.3125,0,0,0
641,4,30.5,0.30681818181818177,0,0,0
642,4,30.75,0.30113636363636365,0,0,0
643,4,31.0,0.2954545454545454,0,0,0
644,4,31.25,0.2897727272727273,0,0,0
645,4,31.5,0.28409090909090906,0,0,0
646,4,31.75,0.27840909090909094,0,0,0
647,4,32.0,0.2727272727272727,0,0,0
648,4,32.25,0.2670454545454546,0,0,0
649,4,32.5,0.26136363636363635,0,0,0
650,4,32.75,0.25568181818181823,0,0,0
651,4,33.0,0.25,0,0,0
652,4,33.25,0.24431818181818177,0,0,0
653,4,33.5,0.23863636363636365,0,0,0
654,4,33.75,0.23295454545454541,0,0,0
655,4,34.0,0.2272727272727273,0,0,0
656,4,34.0,0.2272727272727273,0,0,0
657,4,34.0,0.2272727272727273,0,0,0
658,4,34.0,0.2272727272727273,0,0,0
659,4,34.0,0.2272727272727273,0,0,0
660,4,34.0,0.2272727272727273,0,0,0
661,4,34.0,0.2272727272727273,0,0,0
662,4,34.0,0.2272727272727273,0,0,0
663,4,34.0,0.2272727272727273,0,0,0
664,4,34.0,0.2272727272727273,0,0,0
665,4,34.0,0.2272727272727273,0,0,0
666,4,34.0,0.2272727272727273,0,0,0
667,4,34.0,0.2272727272727273,0,0,0
668,4,34.0,0.2272727272727273,0,0,0
669,4,34.0,0.2272727272727273,0,0,0
670,4,34.0,0.2272727272727273,0,0,0
671,4,34.0,0.2272727272727273,0,0,0
672,4,34.0,0.2272727272727273,0,0,0
673,4,34.0,0.2272727272727273,0,0,0
674,4,34.0,0.2272727272727273,0,0,0
675,4,34.0,0.2272727272727273,0,0,0
676,4,34.0,0.2272727272727273,0,0,0
677,4,34.0,0.2272727272727273,0,0,0
678,4,34.0,0.2272727272727273,0,0,0
679,4,34.0,0.2272727272727273,0,0,0
680,4,34.0,0.2272727272727273,0,0,0
681,4,34.0,0.2272727272727273,0,0,0
682,4,34.0,0.2272727272727273,0,0,0
683,4,34.0,0.2272727272727273,0,0,0
684,4,34.0,0.2272727272727273,0,0,0
685,4,34.0,0.2272727272727273,0,0,0
686,4,34.0,0.2272727272727273,0,0,0
687,4,34.0,0.2272727272727273,0,0,0
688,4,34.0,0.2272727272727273,0,0,0
689,4,34.0,0.2272727272727273,0,0,0
690,4,34.0,0.2272727272727273,0,0,0
691,4,34.0,0.2272727272727273,0,0,0
692,4,34.0,0.2272727272727273,0,0,0
693,4,34.0,0.2272727272727273,0,0,0
694,4,34.0,0.2272727272727273,0,0,0
695,4,34.0,0.2272727272727273,0,0,0
696,4,34.0,0.2272727272727273,0,0,0
697,4,34.0,0.2272727272727273,0,0,0
698,4,34.0,0.2272727272727273,0,0,0
699,4,34.0,0.2272727272727273,0,0,0
700,4,34.0,0.2272727272727273,0,0,0
701,4,34.0,0.2272727272727273,0,0,0
702,4,34.0,0.2272727272727273,0,0,0
703,4,34.0,0.2272727272727273,0,0,0
704,4,34.0,0.2272727272727273,0,0,0
705,4,34.0,0.2272727272727273,0,0,0
706,4,34.0,0.2272727272727273,0,0,0
707,4,34.0,0.2272727272727273,0,0,0
708,4,34.0,0.2272727272727273,0,0,0
709,4,34.0,0.2272727272727273,0,0,0
710,4,34.0,0.2272727272727273,0,0,0
711,4,34.0,0.2272727272727273,0,0,0
712,4,34.0,0.2272727272727273,0,0,0
713,4,34.0,0.2272727272727273,0,0,0
714,4,34.0,0.2272727272727273,0,0,0
715,4,34.0,0.2272727272727273,0,0,0
716,4,34.0,0.2272727272727273,0,0,0
717,4,34.0,0.2272727272727273,0,0,0
718,4,34.0,0.2272727272727273,0,0,0
719,4,34.0,0.2272727272727273,0,0,0
720,4,34.0,0.2272727272727273,0,1,0
721,4,33.75,0.23295454545454541,0,1,0
722,4,33.5,0.23863636363636365,0,0,0
723,4,33.75,0.23295454545454541,0,0,0
724,4,34.0,0.2272727272727273,0,0,0
725,4,34.0,0.2272727272727273,0,0,0
726,4,34.0,0.2272727272727273,0,0,0
727,4,34.0,0.2272727272727273,0,0,0
728,4,34.0,0.2272727272727273,0,0,0
729,4,34.0,0.2272727272727273,0,0,0
730,4,34.0,0.2272727272727273,0,0,0
731,4,34.0,0.2272727272727273,0,0,0
732,4,34.0,0.2272727272727273,0,0,0
733,4,34.0,0.2272727272727273,0,0,0
734,4,34.0,0.2272727272727273,0,0,0
735,4,34.0,0.2272727272727273,0,0,0
736,4,34.0,0.2272727272727273,0,0,0
737,4,34.0,0.2272727272727273,0,0,0
738,4,34.0,0.2272727272727273,0,0,0
739,4,34.0,0.2272727272727273,0,0,0
740,4,34.0,0.2272727272727273,0,0,0
741,4,34.0,0.2272727272727273,0,0,0
742,4,34.0,0.2272727272727273,0,0,0
743,4,34.0,0.2272727272727273,0,0,0
744,4,34.0,0.2272727272727273,0,0,0
745,4,34.0,0.2272727272727273,0,0,0
746,4,34.0,0.2272727272727273,0,0,0
747,4,34.0,0.2272727272727273,0,0,0
748,4,34.0,0.2272727272727273,0,0,0
749,4,34.0,0.2272727272727273,0,0,0
750,4,34.0,0.2272727272727273,0,0,0
751,4,34.0,0.2272727272727273,0,0,0
752,4,34.0,0.2272727272727273,0,0,0
753,4,34.0,0.2272727272727273,0,0,0
754,4,34.0,0.2272727272727273,0,0,0
755,4,34.0,0.2272727272727273,0,0,0
756,4,34.0,0.2272727272727273,0,0,0
757,4,34.0,0.2272727272727273,0,0,0
758,4,34.0,0.2272727272727273,0,0,0
759,4,34.0,0.2272727272727273,0,0,0
760,4,34.0,0.2272727272727273,0,0,0
761,4,34.0,0.2272727272727273,0,0,0
762,4,34.0,0.2272727272727273,0,0,0
763,4,34.0,0.2272727272727273,0,0,0
764,4,34.0,0.2272727272727273,0,0,0
765,4,34.0,0.2272727272727273,0,0,0
766,4,34.0,0.2272727272727273,0,0,0
767,4,34.0,0.2272727272727273,0,0,0
768,4,34.0,0.2272727272727273,0,0,0
769,4,34.0,0.2272727272727273,0,0,0
770,4,34.0,0.2272727272727273,0,0,0
771,4,34.0,0.2272727272727273,0,0,0
772,4,34.0,0.2272727272727273,0,0,0
773,4,34.0,0.2272727272727273,0,0,0
774,4,34.0,0.2272727272727273,0,0,0
775,4,34.0,0.2272727272727273,0,0,0
776,4,34.0,0.2272727272727273,0,0,0
777,4,34.0,0.2272727272727273,0,0,0
778,4,34.0,0.2272727272727273,0,0,0
779,4,34.0,0.2272727272727273,0,0,0
780,4,34.0,0.2272727272727273,0,0,0
781,4,34.0,0.2272727272727273,0,0,0
782,4,34.0,0.2272727272727273,0,0,0
783,4,34.0,0.2272727272727273,0,0,0
784,4,34.0,0.2272727272727273,0,0,0
785,4,34.0,0.2272727272727273,0,0,0
786,4,34.0,0.2272727272727273,0,0,0
787,4,34.0,0.2272727272727273,0,0,0
788,4,34.0,0.2272727272727273,0,0,0
789,4,34.0,0.2272727272727273,0,0,0
790,4,34.0,0.2272727272727273,0,0,0
791,4,34.0,0.2272727272727273,0,0,0
792,4,34.0,0.2272727272727273,0,0,0
793,4,34.0,0.2272727272727273,0,0,0
794,4,34.0,0.2272727272727273,0,0,0
795,4,34.0,0.2272727272727273,0,0,0
796,4,34.0,0.2272727272727273,0,0,0
797,4,34.0,0.2272727272727273,0,0,0
798,4,34.0,0.2272727272727273,0,0,0
799,4,34.0,0.2272727272727273,0,0,0
800,4,34.0,0.2272727272727273,0,0,0
801,4,34.0,0.2272727272727273,0,0,0
802,4,34.0,0.2272727272727273,0,0,0
803,4,34.0,0.2272727272727273,0,0,0
804,4,34.0,0.2272727272727273,0,0,0
805,4,34.0,0.2272727272727273,0,0,0
806,4,34.0,0.2272727272727273,0,0,0
807,4,34.0,0.2272727272727273,0,0,0
808,4,34.0,0.2272727272727273,0,0,0
809,4,34.0,0.2272727272727273,0,0,0
810,4,34.0,0.2272727272727273,0,0,0
811,4,34.0,0.2272727272727273,0,0,0
812,4,34.0,0.2272727272727273,0,0,0
813,4,34.0,0.2272727272727273,0,0,0
814,4,34.0,0.2272727272727273,0,0,0
815,4,34.0,0.2272727272727273,0,0,0
816,4,34.0,0.2272727272727273,0,0,0
817,4,34.0,0.2272727272727273,0,0,0
818,4,34.0,0.2272727272727273,0,0,0
819,4,34.0,0.2272727272727273,0,0,0
820,4,34.0,0.2272727272727273,0,0,0
821,4,34.0,0.2272727272727273,0,0,0
822,4,34.0,0.2272727272727273,0,0,0
823,4,34.0,0.2272727272727273,0,0,0
824,4,34.0,0.2272727272727273,0,0,0
825,4,34.0,0.2272727272727273,0,0,0
826,4,34.0,0.2272727272727273,0,0,0
827,4,34.0,0.2272727272727273,0,0,0
828,4,34.0,0.2272727272727273,0,0,0
829,4,34.0,0.2272727272727273,0,0,0
830,4,34.0,0.2272727272727273,0,0,0
831,4,34.0,0.2272727272727273,0,0,0
832,4,34.0,0.2272727272727273,0,0,0
833,4,34.0,0.2272727272727273,0,0,0
834,4,34.0,0.2272727272727273,0,0,0
835,4,34.0,0.2272727272727273,0,0,0
836,4,34.0,0.2272727272727273,0,0,0
837,4,34.0,0.2272727272727273,0,0,0
838,4,34.0,0.2272727272727273,0,0,0
839,4,34.0,0.2272727272727273,0,0,0
840,4,34.0,0.2272727272727273,0,0,0
841,4,34.0,0.2272727272727273,0,0,0
842,4,34.0,0.2272727272727273,0,0,0
843,4,34.0,0.2272727272727273,0,0,0
844,4,34.0,0.2272727272727273,0,0,0
845,4,34.0,0.2272727272727273,0,0,0
846,5,27.2,0.38181818181818183,0,0,0
847,5,27.4,0.3772727272727273,0,0,0
848,5,27.6,0.3727272727272727,0,0,0
849,5,27.8,0.36818181818181817,0,0,0
850,5,28.0,0.36363636363636365,0,0,0
851,5,28.2,0.3590909090909091,0,0,0
852,5,28.4,0.3545454545454546,0,0,0
853,5,28.6,0.35,0,0,0
854,5,28.8,0.34545454545454546,0,0,0
855,5,29.0,0.34090909090909094,0,0,0
856,5,29.2,0.3363636363636364,0,0,0
857,5,29.4,0.3318181818181819,0,0,0
858,5,29.6,0.32727272727272727,0,0,0
859,5,29.8,0.32272727272727275,0,0,0
860,5,30.0,0.31818181818181823,0,0,0
861,5,30.2,0.3136363636363636,0,0,0
862,5,30.4,0.3090909090909091,0,0,0
863,5,30.6,0.30454545454545456,0,0,0
864,5,30.8,0.29999999999999993,0,0,0
865,5,31.0,0.2954545454545454,0,0,0
866,5,31.2,0.2909090909090909,0,0,0
867,5,31.4,0.2863636363636364,0,0,0
868,5,31.6,0.28181818181818175,0,0,0
869,5,31.8,0.2772727272727272,0,0,0
870,5,32.0,0.2727272727272727,0,0,0
871,5,32.2,0.2681818181818181,0,0,0
872,5,32.4,0.26363636363636367,0,0,0
873,5,32.6,0.25909090909090904,0,0,0
874,5,32.8,0.25454545454545463,0,0,0
875,5,32.8,0.25454545454545463,0,0,0
876,5,32.8,0.25454545454545463,0,0,0
877,5,32.8,0.25454545454545463,0,0,0
878,5,32.8,0.25454545454545463,0,0,0
879,5,32.8,0.25454545454545463,0,0,0
880,5,32.8,0.25454545454545463,0,0,0
881,5,32.8,0.25454545454545463,0,0,0
882,5,32.8,0.25454545454545463,0,1,0
883,5,32.6,0.25909090909090904,0,0,0
884,5,32.8,0.25454545454545463,0,0,0
885,5,32.8,0.25454545454545463,0,0,0
886,5,32.8,0.25454545454545463,0,0,0
887,5,32.8,0.25454545454545463,0,0,0
888,5,32.8,0.25454545454545463,0,0,0
889,5,32.8,0.25454545454545463,0,0,0
890,5,32.8,0.25454545454545463,0,0,0
891,5,32.8,0.25454545454545463,0,0,0
892,5,32.8,0.25454545454545463,0,0,0
893,5,32.8,0.25454545454545463,0,0,0
894,5,32.8,0.25454545454545463,0,0,0
895,5,32.8,0.25454545454545463,0,0,0
896,5,32.8,0.25454545454545463,0,0,0
897,5,32.8,0.25454545454545463,0,0,0
898,5,32.8,0.25454545454545463,0,0,0
899,5,32.8,0.25454545454545463,0,0,0
900,5,32.8,0.25454545454545463,0,0,0
901,5,32.8,0.25454545454545463,0,0,0
902,5,32.8,0.25454545454545463,0,0,0
903,5,32.8,0.25454545454545463,0,0,0
904,5,32.8,0.25454545454545463,0,0,0
905,5,32.8,0.25454545454545463,0,0,0
906,5,32.8,0.25454545454545463,0,0,0
907,5,32.8,0.25454545454545463,0,0,0
908,5,32.8,0.25454545454545463,0,0,0
909,5,32.8,0.25454545454545463,0,0,0
910,5,32.8,0.25454545454545463,0,0,0
911,5,32.8,0.25454545454545463,0,0,0
912,5,32.8,0.25454545454545463,0,0,0
913,5,32.8,0.25454545454545463,0,0,0
914,5,32.8,0.25454545454545463,0,0,0
915,5,32.8,0.25454545454545463,0,0,0
916,5,32.8,0.25454545454545463,0,0,0
917,5,32.8,0.25454545454545463,0,0,0
918,5,32.8,0.25454545454545463,0,0,0
919,5,32.8,0.25454545454545463,0,0,0
920,5,32.8,0.25454545454545463,0,0,0
921,5,32.8,0.25454545454545463,0,0,0
922,5,32.8,0.25454545454545463,0,0,0
923,5,32.8,0.25454545454545463,0,0,0
924,5,32.8,0.25454545454545463,0,0,0
925,5,32.8,0.25454545454545463,0,0,0
926,5,32.8,0.25454545454545463,0,0,0
927,5,32.8,0.25454545454545463,0,0,0
928,5,32.8,0.25454545454545463,0,0,0
929,5,32.8,0.25454545454545463,0,0,0
930,5,32.8,0.25454545454545463,0,0,0
931,5,32.8,0.25454545454545463,0,0,0
932,5,32.8,0.25454545454545463,0,0,0
933,5,32.8,0.25454545454545463,0,0,0
934,5,32.8,0.25454545454545463,0,0,0
935,5,32.8,0.25454545454545463,0,0,0
936,5,32.8,0.25454545454545463,0,0,0
937,5,32.8,0.25454545454545463,0,0,0
938,5,32.8,0.25454545454545463,0,0,0
939,5,32.8,0.25454545454545463,0,0,0
940,5,32.8,0.25454545454545463,0,0,0
941,5,32.8,0.25454545454545463,0,0,0
942,5,32.8,0.25454545454545463,0,0,0
943,5,32.8,0.25454545454545463,0,0,0
944,5,32.8,0.25454545454545463,0,0,0
945,5,32.8,0.25454545454545463,0,0,0
946,5,32.8,0.25454545454545463,0,0,0
947,5,32.8,0.25454545454545463,0,0,0
948,5,32.8,0.25454545454545463,0,0,0
949,5,32.8,0.25454545454545463,0,0,0
950,5,32.8,0.25454545454545463,0,0,0
951,5,32.8,0.25454545454545463,0,0,0
952,5,32.8,0.25454545454545463,0,0,0
953,5,32.8,0.25454545454545463,0,0,0
954,5,32.8,0.25454545454545463,0,0,0
955,5,32.8,0.25454545454545463,0,0,0
956,5,32.8,0.25454545454545463,0,0,0
957,5,32.8,0.25454545454545463,0,0,0
958,5,32.8,0.25454545454545463,0,0,0
959,5,32.8,0.25454545454545463,0,0,0
960,5,32.8,0.25454545454545463,0,0,0
961,5,32.8,0.25454545454545463,0,0,0
962,5,32.8,0.25454545454545463,0,0,0
963,5,32.8,0.25454545454545463,0,0,0
964,5,32.8,0.25454545454545463,0,0,0
965,5,32.8,0.25454545454545463,0,0,0
966,5,32.8,0.25454545454545463,0,0,0
967,5,32.8,0.25454545454545463,0,0,0
968,5,32.8,0.25454545454545463,0,0,0
969,5,32.8,0.25454545454545463,0,0,0
970,5,32.8,0.25454545454545463,0,0,0
971,5,32.8,0.25454545454545463,0,0,0
972,5,32.8,0.25454545454545463,0,0,0
973,5,32.8,0.25454545454545463,0,0,0
974,5,32.8,0.25454545454545463,0,0,0
975,5,32.8,0.25454545454545463,0,0,0
976,5,32.8,0.25454545454545463,0,0,0
977,5,32.8,0.25454545454545463,0,0,0
978,5,32.8,0.25454545454545463,0,0,0
979,5,32.8,0.25454545454545463,0,0,0
980,5,32.8,0.25454545454545463,0,0,0
981,5,32.8,0.25454545454545463,0,0,0
982,5,32.8,0.25454545454545463,0,0,0
983,5,32.8,0.25454545454545463,0,0,0
984,5,32.8,0.25454545454545463,0,0,0
985,5,32.8,0.25454545454545463,0,0,0
986,5,32.8,0.25454545454545463,0,0,0
987,5,32.8,0.25454545454545463,0,0,0
988,5,32.8,0.25454545454545463,0,0,0
989,5,32.8,0.25454545454545463,0,0,0
990,5,32.8,0.25454545454545463,0,0,0
991,5,32.8,0.25454545454545463,0,0,0
992,5,32.8,0.25454545454545463,0,0,0
993,5,32.8,0.25454545454545463,0,0,0
994,5,32.8,0.25454545454545463,0,0,0
995,5,32.8,0.25454545454545463,0,0,0
996,5,32.8,0.25454545454545463,0,0,0
997,5,32.8,0.25454545454545463,0,0,0
998,5,32.8,0.25454545454545463,0,0,0
999,5,32.8,0.25454545454545463,0,0,0
1000,5,32.8,0.25454545454545463,0,0,0
1001,5,32.8,0.25454545454545463,0,0,0
1002,5,32.8,0.25454545454545463,0,0,0
1003,5,32.8,0.25454545454545463,0,0,0
1004,5,32.8,0.25454545454545463,0,0,0
1005,5,32.8,0.25454545454545463,0,0,0
1006,5,32.8,0.25454545454545463,0,0,0
1007,5,32.8,0.25454545454545463,0,0,0
1008,5,32.8,0.25454545454545463,0,0,0
1009,5,32.8,0.25454545454545463,0,0,0
1010,5,32.8,0.25454545454545463,0,0,0
1011,5,32.8,0.25454545454545463,0,0,0
1012,5,32.8,0.25454545454545463,0,0,0
1013,5,32.8,0.25454545454545463,0,0,0
1014,5,32.8,0.25454545454545463,0,0,0
1015,5,32.8,0.25454545454545463,0,0,0
1016,5,32.8,0.25454545454545463,0,0,0
1017,5,32.8,0.25454545454545463,0,0,0
1018,5,32.8,0.25454545454545463,0,0,0
1019,5,32.8,0.25454545454545463,0,0,0
1020,5,32.8,0.25454545454545463,0,0,0
1021,5,32.8,0.25454545454545463,0,0,0
1022,5,32.8,0.25454545454545463,0,0,0
1023,5,32.8,0.25454545454545463,0,0,0
1024,5,32.8,0.25454545454545463,0,0,0
1025,5,32.8,0.25454545454545463,0,0,0
1026,5,32.8,0.25454545454545463,0,0,0
1027,5,32.8,0.25454545454545463,0,0,0
1028,5,32.8,0.25454545454545463,0,0,0
1029,5,32.8,0.25454545454545463,0,0,0
1030,5,32.8,0.25454545454545463,0,0,0
1031,5,32.8,0.25454545454545463,0,0,0
1032,5,32.8,0.25454545454545463,0,0,0
1033,5,32.8,0.25454545454545463,0,0,0
1034,5,32.8,0.25454545454545463,0,0,0
1035,5,32.8,0.25454545454545463,0,0,0
1036,5,32.8,0.25454545454545463,0,0,0
1037,5,32.8,0.25454545454545463,0,0,0
1038,5,32.8,0.25454545454545463,0,0,0
1039,5,32.8,0.25454545454545463,0,0,0
1040,5,32.8,0.25454545454545463,0,0,0
1041,5,32.8,0.25454545454545463,0,0,0
1042,5,32.8,0.25454545454545463,0,0,0
1043,5,32.8,0.25454545454545463,0,0,0
1044,5,32.8,0.25454545454545463,0,0,0
1045,5,32.8,0.25454545454545463,0,0,0
1046,5,32.8,0.25454545454545463,0,0,0
1047,5,32.8,0.25454545454545463,0,0,0
1048,5,32.8,0.25454545454545463,0,0,0
1049,5,32.8,0.25454545454545463,0,0,0
1050,5,32.8,0.25454545454545463,0,0,0
1051,5,32.8,0.25454545454545463,0,0,0
1052,5,32.8,0.25454545454545463,0,0,0
1053,5,32.8,0.25454545454545463,0,0,0
1054,5,32.8,0.25454545454545463,0,0,0
1055,5,32.8,0.25454545454545463,0,0,0
1056,5,32.8,0.25454545454545463,0,0,0
1057,5,32.8,0.25454545454545463,0,0,0
1058,5,32.8,0.25454545454545463,0,0,0
1059,5,32.8,0.25454545454545463,0,0,0
1060,5,32.8,0.25454545454545463,0,0,0
1061,5,32.8,0.25454545454545463,0,0,0
1062,5,32.8,0.25454545454545463,0,0,0
1063,5,32.8,0.25454545454545463,0,0,0
1064,5,32.8,0.25454545454545463,0,0,0
1065,5,32.8,0.25454545454545463,0,0,0
1066,5,32.8,0.25454545454545463,0,0,0
1067,5,32.8,0.25454545454545463,0,0,0
1068,5,32.8,0.25454545454545463,0,0,0
1069,5,32.8,0.25454545454545463,0,0,0
1070,5,32.8,0.25454545454545463,0,0,0
1071,5,32.8,0.25454545454545463,0,0,0
1072,5,32.8,0.25454545454545463,0,0,0
1073,5,32.8,0.25454545454545463,0,0,0
1074,5,25.6,0.4181818181818181,0,0,1
1075,5,25.8,0.4136363636363636,0,0,0
1076,5,26.0,0.40909090909090906,0,0,0
1077,5,26.2,0.40454545454545454,0,0,0
1078,5,26.4,0.4,0,0,0
1079,5,26.6,0.3954545454545454,0,0,0
1080,5,26.8,0.3909090909090909,0,0,0
1081,5,27.0,0.38636363636363635,0,0,0
1082,5,27.2,0.38181818181818183,0,0,0
1083,5,27.4,0.3772727272727273,0,0,0
1084,5,27.6,0.3727272727272727,0,0,0
1085,5,27.8,0.36818181818181817,0,0,0
1086,5,28.0,0.36363636363636365,0,0,0
1087,5,28.2,0.3590909090909091,0,0,0
1088,5,28.4,0.3545454545454546,0,0,0
1089,5,28.6,0.35,0,0,0
1090,5,28.8,0.34545454545454546,0,0,0
1091,5,29.0,0.34090909090909094,0,0,0
1092,5,29.2,0.3363636363636364,0,0,0
1093,5,29.4,0.3318181818181819,0,0,0
1094,5,29.6,0.32727272727272727,0,0,0
1095,5,29.8,0.32272727272727275,0,0,0
1096,5,30.0,0.31818181818181823,0,0,0
1097,5,30.2,0.3136363636363636,0,0,0
1098,5,30.4,0.3090909090909091,0,0,0
1099,5,30.6,0.30454545454545456,0,0,0
1100,4,29.5,0.3295454545454546,0,0,0
1101,4,29.75,0.32386363636363635,0,0,0
1102,4,30.0,0.31818181818181823,0,0,0
1103,4,30.25,0.3125,0,0,0
1104,4,30.5,0.30681818181818177,0,0,0
1105,4,30.75,0.30113636363636365,0,0,0
1106,4,31.0,0.2954545454545454,0,0,0
1107,4,31.25,0.2897727272727273,0,0,0
1108,4,31.5,0.28409090909090906,0,0,0
1109,4,31.75,0.27840909090909094,0,0,0
1110,4,32.0,0.2727272727272727,0,0,0
1111,4,32.25,0.2670454545454546,0,0,0
1112,4,32.5,0.26136363636363635,0,0,0
