step,active_trains,avg_speed,congestion_index,merge_pressure,stop_ratio
190,3,27.93960018044648,0.36500908680803457,0.3333333333333333,0.0
191,3,27.856507688566733,0.3668975525325743,0.3333333333333333,0.0
192,3,27.94699423853308,0.36484104003333906,0.3333333333333333,0.0
193,3,27.754351696387555,0.3692192796275555,0.3333333333333333,0.0
194,3,27.82935640755265,0.3675146271010762,0.3333333333333333,0.0
195,3,27.83869343130694,0.36730242201575136,0.3333333333333333,0.0
196,3,27.79262035759166,0.36834953732746234,0.3333333333333333,0.0
197,3,27.85669368377421,0.36689332536876795,0.3333333333333333,0.0
198,3,27.883108618319966,0.36629298594727355,0.3333333333333333,0.0
199,3,27.82103808228082,0.3677036799481632,0.3333333333333333,0.0
200,3,27.797670246334746,0.3682347671287558,0.3333333333333333,0.0
201,3,27.83343828721748,0.3674218571086937,0.3333333333333333,0.0
202,3,27.872285520774312,0.3665389654369474,0.3333333333333333,0.0
203,3,27.90463610641503,0.36580372485420387,0.3333333333333333,0.0
204,3,27.844414783176035,0.36717239129145374,0.3333333333333333,0.0
205,3,27.74940442875959,0.36933171752819116,0.3333333333333333,0.0
206,3,27.870862350023042,0.36657131022674905,0.3333333333333333,0.0
207,3,27.99405324909215,0.36377151706608746,0.3333333333333333,0.0
208,3,27.90115393488668,0.3658828651162118,0.3333333333333333,0.0
209,3,27.850675672641955,0.36703009834904643,0.3333333333333333,0.0
210,3,27.699368208181113,0.3704689043595202,0.3333333333333333,0.0
211,3,27.990220752195455,0.3638586192682851,0.3333333333333333,0.0
212,3,27.81750900989088,0.3677838861388436,0.3333333333333333,0.0
213,3,27.875243420829065,0.3664717404357031,0.3333333333333333,0.0
214,3,27.807188033747178,0.3680184537784732,0.3333333333333333,0.0
215,3,27.9380928670289,0.36504334393116133,0.3333333333333333,0.0
216,3,27.85100174699134,0.36702268756837864,0.3333333333333333,0.0
217,3,27.757126227137633,0.36915622211050836,0.3333333333333333,0.0
218,3,27.80261324509047,0.3681224262479439,0.3333333333333333,0.0
219,3,27.814098382523905,0.36786140039718396,0.3333333333333333,0.0
220,3,27.807218715470906,0.3680177564665703,0.3333333333333333,0.0
221,3,28.02870682029364,0.3629839359024173,0.3333333333333333,0.0
222,3,27.840802970187116,0.36725447795029276,0.3333333333333333,0.0
223,3,27.818161422930036,0.36776905856977193,0.3333333333333333,0.0
224,3,27.668797916616313,0.3711636837132656,0.3333333333333333,0.0
225,3,27.808751723573852,0.3679829153733215,0.3333333333333333,0.0
226,3,27.74635151432206,0.36940110194722586,0.3333333333333333,0.0
227,3,27.894380314935308,0.3660368110241975,0.3333333333333333,0.0
228,3,27.905139917197328,0.36579227460915165,0.3333333333333333,0.0
229,3,27.98428774997592,0.36399346022782,0.3333333333333333,0.0
230,3,27.78943808450519,0.36842186171579117,0.3333333333333333,0.0
231,3,27.665232485548284,0.37124471623753896,0.3333333333333333,0.0
232,3,27.787102735678975,0.3684749378254778,0.3333333333333333,0.0
233,3,27.87575149303302,0.36646019334015856,0.3333333333333333,0.0
234,3,27.856583131787676,0.36689583791391644,0.3333333333333333,0.0
235,3,27.939695889906336,0.3650069115930378,0.3333333333333333,0.0
236,3,27.80824919475708,0.36799433648279356,0.3333333333333333,0.0
237,3,27.893174683287118,0.3660642117434746,0.3333333333333333,0.0
238,3,27.69518166031533,0.3705640531746516,0.3333333333333333,0.0
239,3,27.813625615943845,0.36787214509218535,0.3333333333333333,0.0
240,3,27.82001469404592,0.3677269387716836,0.3333333333333333,0.0
241,3,27.855364673227694,0.3669235301539161,0.3333333333333333,0.0
242,3,27.833659935665008,0.3674168196439771,0.3333333333333333,0.0
243,3,27.890405126536887,0.36612715621507075,0.3333333333333333,0.0
244,3,27.676262914086692,0.3709940246798479,0.3333333333333333,0.0
245,3,27.638531336716067,0.37185156052918034,0.3333333333333333,0.0
246,3,27.83369876552994,0.3674159371470468,0.3333333333333333,0.0
247,3,27.72079290779463,0.3699819793683039,0.3333333333333333,0.0
248,3,27.898590860461507,0.36594111680769303,0.3333333333333333,0.0
249,3,27.91921482506829,0.36547239033935697,0.3333333333333333,0.0
250,3,27.82293908010858,0.3676604754520777,0.3333333333333333,0.0
251,3,27.814647999087658,0.36784890911164414,0.3333333333333333,0.0
252,3,27.82646555666967,0.3675803282575075,0.3333333333333333,0.0
253,3,27.90371892725428,0.36582456983513,0.3333333333333333,0.0
254,3,27.857416462424833,0.36687689858125383,0.3333333333333333,0.0
255,3,27.87383509229403,0.36650374790240836,0.3333333333333333,0.0
256,3,27.92580722567315,0.3653225630528829,0.3333333333333333,0.0
257,3,27.91766916634515,0.3655075189467012,0.3333333333333333,0.0
258,3,27.9910712086518,0.36383929071245913,0.3333333333333333,0.0
259,3,27.76867148524616,0.36889382988076913,0.3333333333333333,0.0
260,3,27.781327945413068,0.3686061830587939,0.3333333333333333,0.0
261,3,27.854080659065705,0.3669527122939612,0.3333333333333333,0.0
262,3,27.739767807846267,0.3695507316398575,0.3333333333333333,0.0
263,3,27.758762152205843,0.36911904199532175,0.3333333333333333,0.0
264,3,27.71452756567548,0.3701243735073755,0.3333333333333333,0.0
265,3,27.734531028972317,0.3696697493415383,0.3333333333333333,0.0
266,3,27.808932903727207,0.36797879764256347,0.3333333333333333,0.0
267,3,27.76755252511551,0.36891926079282933,0.3333333333333333,0.0
268,3,27.784090939559974,0.36854338773727335,0.3333333333333333,0.0
269,3,27.89942071571325,0.36592225646106247,0.3333333333333333,0.0
270,3,28.010879411556136,0.3633891042828151,0.3333333333333333,0.0
271,3,27.807916519154485,0.36800189729194355,0.3333333333333333,0.0
272,3,27.780834244486567,0.3686174035343962,0.3333333333333333,0.0
273,3,27.88196164594653,0.3663190535012153,0.3333333333333333,0.0
274,3,27.77481351979077,0.3687542381865735,0.3333333333333333,0.0
275,3,27.927294077933766,0.3652887709560507,0.3333333333333333,0.0
276,3,27.8337938884506,0.3674137752624863,0.3333333333333333,0.0
277,3,27.994399754718568,0.3637636419382143,0.3333333333333333,0.0
278,3,27.88914630395205,0.36615576581927156,0.3333333333333333,0.0
279,3,27.73917165134723,0.3695642806511993,0.3333333333333333,0.0
280,3,27.84240477489463,0.3672180732978494,0.0,0.0
281,3,27.94097203152099,0.36497790837452293,0.0,0.0
282,3,27.92473441591331,0.36534694509287935,0.0,0.0
283,3,27.766173172936153,0.3689506097059966,0.3333333333333333,0.0
284,3,27.933666899295833,0.3651439341069129,0.3333333333333333,0.0
285,3,27.910179646220058,0.3656777353131805,0.3333333333333333,0.0
286,3,27.91572560556233,0.36555169078267435,0.3333333333333333,0.0
287,3,27.9070295393855,0.3657493286503295,0.3333333333333333,0.0
288,3,27.792441007603582,0.368353613463555,0.3333333333333333,0.0
289,3,27.799104692802455,0.3682021660726714,0.3333333333333333,0.0
290,3,27.85659971786663,0.36689546095757664,0.3333333333333333,0.0
291,3,27.90719181287568,0.36574564061646175,0.3333333333333333,0.0
292,3,27.93424769471555,0.3651307342110103,0.3333333333333333,0.0
293,3,27.75269545428455,0.36925692149353295,0.3333333333333333,0.0
294,3,27.910308313323185,0.36567481106083666,0.3333333333333333,0.0
295,3,27.94872077756251,0.36480180050994293,0.3333333333333333,0.0
296,3,27.77726324632143,0.3686985625836039,0.3333333333333333,0.0
297,3,27.81517791193134,0.36783686563792406,0.3333333333333333,0.0
298,3,27.95226410861748,0.3647212702586936,0.3333333333333333,0.0
299,3,27.704115794001456,0.3703610046817851,0.3333333333333333,0.0
300,3,27.886498583752353,0.36621594127835566,0.3333333333333333,0.0
301,3,27.88903283192,0.3661583447290909,0.3333333333333333,0.0
302,3,27.80557768372819,0.3680550526425411,0.3333333333333333,0.0
303,3,27.812780180713162,0.36789135952924634,0.3333333333333333,0.0
304,3,27.767467809918646,0.36892118613821256,0.3333333333333333,0.0
305,3,27.806606794280622,0.36803166376634955,0.3333333333333333,0.0
306,3,27.709360241812345,0.370241812686083,0.3333333333333333,0.0
307,3,27.89715274986035,0.3659738011395375,0.3333333333333333,0.0
308,3,27.804025426662218,0.36809033121222234,0.3333333333333333,0.0
309,3,27.864064977504313,0.3667257959658111,0.3333333333333333,0.0
310,3,27.868675273726694,0.3666210165062115,0.3333333333333333,0.0
311,3,27.788105147347476,0.36845215574210277,0.3333333333333333,0.0
312,3,27.916364631693188,0.36553716746151843,0.3333333333333333,0.0
313,3,27.853609417254727,0.3669634223351198,0.3333333333333333,0.0
314,3,27.86122531152796,0.36679033382891,0.3333333333333333,0.0
315,3,27.900473981397226,0.36589831860460853,0.3333333333333333,0.0
316,3,27.759036251382593,0.3691128124685774,0.3333333333333333,0.0
317,3,27.902416156061616,0.36585417827132694,0.3333333333333333,0.0
318,3,27.8088298162135,0.36798114054060227,0.3333333333333333,0.0
319,3,27.88454385676111,0.366260366891793,0.3333333333333333,0.0
320,3,27.765810029464774,0.36895886296670966,0.3333333333333333,0.0
321,3,27.700940323489096,0.37043317446615687,0.3333333333333333,0.0
322,3,27.806299629931647,0.3680386447742807,0.3333333333333333,0.0
323,3,27.889638653296668,0.36614457606143935,0.3333333333333333,0.0
324,3,27.724582525940303,0.36989585168317496,0.3333333333333333,0.0
325,3,27.71400341830061,0.3701362859477134,0.3333333333333333,0.0
326,3,27.803979759376187,0.36809136910508666,0.3333333333333333,0.0
327,3,27.87638179100274,0.36644586838630133,0.3333333333333333,0.0
328,3,27.709408449474722,0.3702407170573927,0.3333333333333333,0.0
329,3,27.78039206432489,0.3686274530835253,0.3333333333333333,0.0
330,3,27.695876943607193,0.3705482512816547,0.3333333333333333,0.0
331,3,27.829553143276524,0.36751015583462443,0.3333333333333333,0.0
332,3,27.81429097355188,0.36785702332836634,0.3333333333333333,0.0
333,3,28.01829933056918,0.3632204697597913,0.3333333333333333,0.0
334,3,27.902010432560928,0.3658633992599789,0.3333333333333333,0.0
335,3,27.82193849682032,0.36768321598135634,0.3333333333333333,0.0
336,3,27.681445868414205,0.3708762302633135,0.3333333333333333,0.0
337,3,27.835299132818665,0.36737956516321213,0.3333333333333333,0.0
338,3,27.895093109963153,0.3660206111372011,0.3333333333333333,0.0
339,3,27.774759798310697,0.3687554591293023,0.3333333333333333,0.0
340,3,27.791363996531192,0.3683780909879274,0.3333333333333333,0.0
341,3,27.816986672308605,0.3677957574475317,0.3333333333333333,0.0
342,3,27.683582830708474,0.3708276629384438,0.3333333333333333,0.0
343,3,27.879417172206256,0.3663768824498578,0.3333333333333333,0.0
344,3,27.948429822688922,0.36480841312070633,0.3333333333333333,0.0
345,3,27.881034265311126,0.36634013033383805,0.3333333333333333,0.0
346,3,27.878273002260055,0.36640288631227147,0.3333333333333333,0.0
347,3,27.72368508131088,0.3699162481520255,0.3333333333333333,0.0
348,3,27.94156870335185,0.3649643476510943,0.3333333333333333,0.0
349,3,27.826068367343396,0.36758935528765013,0.3333333333333333,0.0
350,3,27.844292414568674,0.3671751723961665,0.3333333333333333,0.0
351,3,27.968636706898298,0.36434916575231135,0.3333333333333333,0.0
352,3,27.87744760354205,0.3664216453740443,0.3333333333333333,0.0
353,3,27.798632077368286,0.368212907332539,0.3333333333333333,0.0
354,3,27.874155260738917,0.3664964713468428,0.3333333333333333,0.0
355,3,27.830801856704056,0.36748177598399867,0.3333333333333333,0.0
356,3,27.718012737343088,0.3700451650603843,0.3333333333333333,0.0
357,3,27.882641842549976,0.3663035944875005,0.3333333333333333,0.0
358,3,27.726338388204265,0.36985594572263036,0.3333333333333333,0.0
359,3,27.79562165370832,0.36828132605208364,0.3333333333333333,0.0
360,3,27.953722345720355,0.36468812850635557,0.3333333333333333,0.0
361,3,27.8511873917887,0.36701846836843866,0.3333333333333333,0.0
362,3,27.813346500857733,0.36787848861686967,0.3333333333333333,0.0
363,3,27.86172147952796,0.3667790572834554,0.3333333333333333,0.0
364,3,27.83671656588558,0.36734735077532765,0.3333333333333333,0.0
365,3,27.971169884471845,0.36429159353473084,0.3333333333333333,0.0
366,3,27.929375525059488,0.36524146533955715,0.3333333333333333,0.0
367,3,27.881087191596936,0.366338927463706,0.3333333333333333,0.0
368,3,27.78179235589535,0.3685956282751056,0.3333333333333333,0.0
369,3,27.823311800253578,0.3676520045396914,0.3333333333333333,0.0
370,3,27.732989228214137,0.3697047902678605,0.3333333333333333,0.0
371,3,27.763825789986488,0.36900395931848895,0.3333333333333333,0.0
372,3,27.80809879854011,0.3679977545786338,0.3333333333333333,0.0
373,3,27.993688241384614,0.36377981269580417,0.3333333333333333,0.0
374,3,27.69078385197402,0.3706640033642268,0.3333333333333333,0.0
375,3,27.771696870525677,0.3688250711244164,0.3333333333333333,0.0
376,3,27.915558710771922,0.3655554838460927,0.3333333333333333,0.0
377,3,27.828758639632724,0.36752821273561986,0.3333333333333333,0.0
378,3,27.830665570062894,0.36748487340766145,0.3333333333333333,0.0
379,3,27.997946235079628,0.3636830401118266,0.3333333333333333,0.0
380,3,27.7822486544416,0.3685852578536001,0.3333333333333333,0.0
381,3,27.92436878895387,0.365355254796503,0.3333333333333333,0.0
382,3,27.691630499786697,0.3706447613684841,0.3333333333333333,0.0
383,3,27.751999099428456,0.3692727477402623,0.3333333333333333,0.0
384,3,27.89071237486011,0.3661201732986338,0.3333333333333333,0.0
385,3,27.879205248706665,0.3663816988930303,0.3333333333333333,0.0
386,3,27.847301176982,0.36710679143222724,0.3333333333333333,0.0
387,3,27.738103071732137,0.3695885665515424,0.3333333333333333,0.0
388,3,27.79861101543065,0.36821338601293974,0.3333333333333333,0.0
389,3,27.815949258355733,0.36781933503736974,0.3333333333333333,0.0
390,3,27.89532320271246,0.3660153817565349,0.3333333333333333,0.0
391,3,27.74006564767721,0.36954396255279065,0.3333333333333333,0.0
392,3,27.779047043140356,0.36865802174681006,0.3333333333333333,0.0
393,3,27.916014248660456,0.36554513071226236,0.3333333333333333,0.0
394,3,27.855091625203688,0.36692973579082533,0.3333333333333333,0.0
395,3,27.869963611204486,0.366591736108989,0.3333333333333333,0.0
396,3,27.648654304794036,0.37162149307286285,0.3333333333333333,0.0
397,3,27.86704307740244,0.3666581118772173,0.3333333333333333,0.0
398,3,27.747496364987455,0.3693750826139215,0.3333333333333333,0.0
399,3,27.868483859929256,0.36662536681978963,0.3333333333333333,0.0
400,3,27.71675260105015,0.37007380452158756,0.3333333333333333,0.0
401,3,27.756874463288113,0.3691619440161792,0.3333333333333333,0.0
402,3,27.724155990135234,0.3699055456787447,0.3333333333333333,0.0
403,3,27.759503401389036,0.3691021954229764,0.3333333333333333,0.0
404,3,27.785145901182357,0.3685194113367646,0.3333333333333333,0.0
405,3,27.790828865370713,0.3683902530597565,0.3333333333333333,0.0
406,3,27.836381121577386,0.36735497450960486,0.3333333333333333,0.0
407,3,27.723369810031727,0.36992341340836987,0.3333333333333333,0.0
408,3,27.76504156385393,0.36897632809422887,0.3333333333333333,0.0
409,3,27.745349300908856,0.3694238795247987,0.3333333333333333,0.0
410,3,27.91133932749896,0.36565137892047817,0.3333333333333333,0.0
411,3,27.789678943459876,0.36841638764863915,0.3333333333333333,0.0
412,3,27.805743475949082,0.3680512846375209,0.3333333333333333,0.0
413,3,27.807431186549366,0.3680129275784235,0.3333333333333333,0.0
414,3,27.818921968961757,0.3677517734326874,0.3333333333333333,0.0
415,3,27.759712468250655,0.36909744390339416,0.3333333333333333,0.0
416,3,27.807291804657627,0.3680160953486903,0.3333333333333333,0.0
417,3,27.812988730108675,0.3678866197702574,0.3333333333333333,0.0
418,3,27.924990673006203,0.36534112106804084,0.3333333333333333,0.0
419,3,27.74496852882051,0.36943253343589744,0.3333333333333333,0.0
420,3,27.832939815241843,0.36743318601723085,0.3333333333333333,0.0
421,3,27.806494973250665,0.368034205153394,0.3333333333333333,0.0
422,3,27.907609405500505,0.3657361498749885,0.3333333333333333,0.0
423,3,27.792275259814534,0.36835738045876054,0.3333333333333333,0.0
424,3,27.862773391030107,0.3667551502038612,0.3333333333333333,0.0
425,3,27.757315805337083,0.36915191351506627,0.3333333333333333,0.0
426,3,27.924746675494436,0.36534666646603553,0.3333333333333333,0.0
427,3,27.7083162193497,0.370265540469325,0.3333333333333333,0.0
