step,active_trains,avg_speed,congestion_index,overtake_events,junction_conflicts,dynamic_switches,avg_predicted_delay,throughput
667,4,34.0,0.2272727272727273,0,0,0,12.937499761581421,0
668,4,34.0,0.2272727272727273,0,0,0,12.992499589920044,0
669,4,34.0,0.2272727272727273,0,0,0,12.982499837875366,0
670,4,34.0,0.2272727272727273,0,0,0,13.074999570846558,0
671,4,34.0,0.2272727272727273,0,0,0,13.024999856948853,0
672,4,34.0,0.2272727272727273,0,0,0,13.004999876022339,0
673,4,34.0,0.2272727272727273,0,0,0,13.289999723434448,0
674,4,34.0,0.2272727272727273,0,0,0,13.542499780654907,0
675,4,34.0,0.2272727272727273,0,0,0,13.549999475479126,0
676,4,34.0,0.2272727272727273,0,0,0,13.664999723434448,0
677,4,34.0,0.2272727272727273,0,0,0,13.742499589920044,0
678,4,34.0,0.2272727272727273,0,0,0,13.81499981880188,0
679,4,34.0,0.2272727272727273,0,0,0,13.839999914169312,0
680,4,34.0,0.2272727272727273,0,0,0,13.837499856948853,0
681,4,34.0,0.2272727272727273,0,0,0,13.91249966621399,0
682,4,34.0,0.2272727272727273,0,0,0,13.844999551773071,0
683,4,34.0,0.2272727272727273,0,0,0,14.074999570846558,0
684,4,34.0,0.2272727272727273,0,0,0,14.022499799728394,0
685,4,34.0,0.2272727272727273,0,0,0,13.664999723434448,0
686,4,34.0,0.2272727272727273,0,0,0,13.742499589920044,0
687,4,34.0,0.2272727272727273,0,0,0,13.81499981880188,0
688,4,34.0,0.2272727272727273,0,0,0,13.839999914169312,0
689,4,34.0,0.2272727272727273,0,0,0,13.834999799728394,0
690,4,34.0,0.2272727272727273,0,0,0,13.929999589920044,0
691,4,34.0,0.2272727272727273,0,0,0,13.84999966621399,0
692,4,34.0,0.2272727272727273,0,0,0,14.197499990463257,0
693,4,34.0,0.2272727272727273,0,0,0,14.184999942779541,0
694,4,34.0,0.2272727272727273,0,0,0,11.729999780654907,0
695,4,34.0,0.2272727272727273,0,0,0,11.774999856948853,0
696,4,34.0,0.2272727272727273,0,0,0,11.824999809265137,0
697,4,34.0,0.2272727272727273,0,0,0,11.829999685287476,0
698,4,34.0,0.2272727272727273,0,0,0,12.119999885559082,0
699,4,34.0,0.2272727272727273,0,0,0,12.424999952316284,0
700,4,34.0,0.2272727272727273,0,0,0,12.440000057220459,0
701,4,34.0,0.2272727272727273,0,0,0,12.62749981880188,0
702,4,34.0,0.2272727272727273,0,0,0,12.824999809265137,0
703,4,34.0,0.2272727272727273,0,0,0,12.867499828338623,0
704,4,34.0,0.2272727272727273,0,0,0,12.894999980926514,0
705,4,34.0,0.2272727272727273,0,0,0,13.357500076293945,0
706,4,34.0,0.2272727272727273,0,0,0,13.394999980926514,0
707,4,34.0,0.2272727272727273,0,0,0,13.459999799728394,0
708,4,34.0,0.2272727272727273,0,0,0,13.72000002861023,0
709,4,34.0,0.2272727272727273,0,0,0,14.029999732971191,0
710,4,34.0,0.2272727272727273,0,0,0,14.40499997138977,0
711,4,34.0,0.2272727272727273,0,0,0,14.397500038146973,0
712,4,34.0,0.2272727272727273,0,0,0,14.602499961853027,0
713,4,34.0,0.2272727272727273,0,0,0,14.710000038146973,0
714,4,34.0,0.2272727272727273,0,0,0,14.887500047683716,0
715,4,34.0,0.2272727272727273,0,0,0,14.890000104904175,0
716,4,34.0,0.2272727272727273,0,0,0,15.337499618530273,0
717,4,34.0,0.2272727272727273,0,0,0,15.499999523162842,0
718,4,34.0,0.2272727272727273,0,0,0,15.695000171661377,0
719,4,34.0,0.2272727272727273,0,0,0,15.575000286102295,0
720,4,34.0,0.2272727272727273,0,1,0,15.807499885559082,0
721,4,33.75,0.23295454545454541,0,1,0,15.852499961853027,0
722,4,33.5,0.23863636363636365,0,0,0,13.642499923706055,0
723,4,33.75,0.23295454545454541,0,0,0,13.507499694824219,0
724,4,34.0,0.2272727272727273,0,0,0,13.75249981880188,0
725,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
726,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
727,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
728,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
729,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
730,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
731,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
732,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
733,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
734,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
735,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
736,4,34.0,0.2272727272727273,0,0,0,11.507499694824219,0
737,4,34.0,0.2272727272727273,0,0,0,11.554999589920044,0
738,4,34.0,0.2272727272727273,0,0,0,11.794999599456787,0
739,4,34.0,0.2272727272727273,0,0,0,11.922499656677246,0
740,4,34.0,0.2272727272727273,0,0,0,11.91249966621399,0
741,4,34.0,0.2272727272727273,0,0,0,11.924999713897705,0
742,4,34.0,0.2272727272727273,0,0,0,11.999999761581421,0
743,4,34.0,0.2272727272727273,0,0,0,12.179999589920044,0
744,4,34.0,0.2272727272727273,0,0,0,12.182499647140503,0
745,4,34.0,0.2272727272727273,0,0,0,12.137499570846558,0
746,4,34.0,0.2272727272727273,0,0,0,12.357499837875366,0
747,4,34.0,0.2272727272727273,0,0,0,12.504999876022339,0
748,4,34.0,0.2272727272727273,0,0,0,12.539999723434448,0
749,4,34.0,0.2272727272727273,0,0,0,12.634999513626099,0
750,4,34.0,0.2272727272727273,0,0,0,12.587500095367432,0
751,4,34.0,0.2272727272727273,0,0,0,12.872499704360962,0
752,4,34.0,0.2272727272727273,0,0,0,13.039999723434448,0
753,4,34.0,0.2272727272727273,0,0,0,13.182499647140503,0
754,4,34.0,0.2272727272727273,0,0,0,13.194999694824219,0
755,4,34.0,0.2272727272727273,0,0,0,13.27999997138977,0
756,4,34.0,0.2272727272727273,0,0,0,13.329999446868896,0
757,4,34.0,0.2272727272727273,0,0,0,13.582499980926514,0
758,4,34.0,0.2272727272727273,0,0,0,13.712499618530273,0
759,4,34.0,0.2272727272727273,0,0,0,13.789999961853027,0
760,4,34.0,0.2272727272727273,0,0,0,13.869999885559082,0
761,4,34.0,0.2272727272727273,0,0,0,14.522499561309814,0
762,4,34.0,0.2272727272727273,0,0,0,14.559999942779541,0
763,4,34.0,0.2272727272727273,0,0,0,14.717499732971191,0
764,4,34.0,0.2272727272727273,0,0,0,14.807499885559082,0
765,4,34.0,0.2272727272727273,0,0,0,14.882499694824219,0
766,4,34.0,0.2272727272727273,0,0,0,15.029999732971191,0
767,4,34.0,0.2272727272727273,0,0,0,15.122499942779541,0
768,4,34.0,0.2272727272727273,0,0,0,15.174999713897705,0
769,4,34.0,0.2272727272727273,0,0,0,15.639999866485596,0
770,4,34.0,0.2272727272727273,0,0,0,15.764999866485596,0
771,4,34.0,0.2272727272727273,0,0,0,16.052499771118164,0
772,4,34.0,0.2272727272727273,0,0,0,15.987499713897705,0
773,4,34.0,0.2272727272727273,0,0,0,13.65750002861023,0
774,4,34.0,0.2272727272727273,0,0,0,13.647499799728394,0
775,4,34.0,0.2272727272727273,0,0,0,13.59249997138977,0
776,4,34.0,0.2272727272727273,0,0,0,13.68999981880188,0
777,4,34.0,0.2272727272727273,0,0,0,13.734999895095825,0
778,4,34.0,0.2272727272727273,0,0,0,13.75249981880188,0
779,4,34.0,0.2272727272727273,0,0,0,12.62749981880188,0
780,5,27.2,0.38181818181818183,0,0,0,16.355999755859376,0
781,5,27.4,0.3772727272727273,0,0,0,16.4,0
782,5,27.6,0.3727272727272727,0,0,0,16.61000003814697,0
783,5,27.8,0.36818181818181817,0,0,0,16.813999748229982,0
784,5,28.0,0.36363636363636365,0,0,0,16.88199977874756,0
785,5,28.2,0.3590909090909091,0,0,0,16.977999687194824,0
786,5,28.4,0.3545454545454546,0,0,0,16.967999839782713,0
787,5,28.6,0.35,0,0,0,17.073999977111818,0
788,5,28.8,0.34545454545454546,0,0,0,17.06999988555908,0
789,5,29.0,0.34090909090909094,0,0,0,16.789999961853027,0
790,5,29.2,0.3363636363636364,0,0,0,16.660000038146972,0
791,5,29.4,0.3318181818181819,0,0,0,16.483999824523927,0
792,5,29.6,0.32727272727272727,0,0,0,14.865999794006347,0
793,5,29.8,0.32272727272727275,0,0,0,14.835999870300293,0
794,5,30.0,0.31818181818181823,0,0,0,15.157999992370605,0
795,5,30.2,0.3136363636363636,0,0,0,15.399999809265136,0
796,5,30.4,0.3090909090909091,0,0,0,15.315999794006348,0
797,5,30.6,0.30454545454545456,0,0,0,15.223999977111816,0
798,5,30.8,0.29999999999999993,0,0,0,15.313999938964844,0
799,5,31.0,0.2954545454545454,0,0,0,15.351999664306641,0
800,5,31.2,0.2909090909090909,0,0,0,15.335999870300293,0
801,5,31.4,0.2863636363636364,0,0,0,15.315999603271484,0
802,5,31.6,0.28181818181818175,0,0,0,15.46399974822998,0
803,5,31.8,0.2772727272727272,0,0,0,15.425999641418457,0
804,5,32.0,0.2727272727272727,0,0,0,15.243999862670899,0
805,5,32.2,0.2681818181818181,0,0,0,15.385999870300292,0
806,5,32.4,0.26363636363636367,0,0,0,15.407999992370605,0
807,5,32.6,0.25909090909090904,0,0,0,15.565999794006348,0
808,5,32.8,0.25454545454545463,0,0,0,15.58799991607666,0
809,5,32.8,0.25454545454545463,0,0,0,15.739999961853027,0
810,5,32.8,0.25454545454545463,0,0,0,15.701999855041503,0
811,5,32.8,0.25454545454545463,0,0,0,15.757999610900878,0
812,5,32.8,0.25454545454545463,0,0,0,15.676000022888184,0
813,5,32.8,0.25454545454545463,0,0,0,15.82199993133545,0
814,5,32.8,0.25454545454545463,0,0,0,15.831999778747559,0
815,5,32.8,0.25454545454545463,0,0,0,15.859999656677246,0
816,5,32.8,0.25454545454545463,0,0,0,14.059999656677245,0
817,5,32.8,0.25454545454545463,0,0,0,14.267999649047852,0
818,5,32.8,0.25454545454545463,0,0,0,12.321999740600585,0
819,5,32.8,0.25454545454545463,0,0,0,12.321999740600585,0
820,5,32.8,0.25454545454545463,0,0,0,12.331999778747559,0
821,5,32.8,0.25454545454545463,0,0,0,12.43599967956543,0
822,5,32.8,0.25454545454545463,0,0,0,12.53599967956543,0
823,5,32.8,0.25454545454545463,0,0,0,12.523999786376953,0
824,5,32.8,0.25454545454545463,0,0,0,12.477999877929687,0
825,5,32.8,0.25454545454545463,0,0,0,12.677999877929688,0
826,5,32.8,0.25454545454545463,0,0,0,12.791999816894531,0
827,5,32.8,0.25454545454545463,0,0,0,12.823999786376953,0
828,5,32.8,0.25454545454545463,0,0,0,12.835999679565429,0
829,5,32.8,0.25454545454545463,0,0,0,12.949999618530274,0
830,5,32.8,0.25454545454545463,0,0,0,13.119999885559082,0
831,5,32.8,0.25454545454545463,0,0,0,13.219999885559082,0
832,5,32.8,0.25454545454545463,0,0,0,13.41599998474121,0
833,5,32.8,0.25454545454545463,0,0,0,13.533999633789062,0
834,5,32.8,0.25454545454545463,0,0,0,13.563999938964844,0
835,5,32.8,0.25454545454545463,0,0,0,13.635999870300292,0
836,5,32.8,0.25454545454545463,0,0,0,14.026000022888184,0
837,5,32.8,0.25454545454545463,0,0,0,14.065999984741211,0
838,5,32.8,0.25454545454545463,0,0,0,14.142000007629395,0
839,5,32.8,0.25454545454545463,0,0,0,14.514000129699706,0
840,5,32.8,0.25454545454545463,0,0,0,15.06200008392334,0
841,5,32.8,0.25454545454545463,0,0,0,15.183999824523926,0
842,5,32.8,0.25454545454545463,0,0,0,15.257999801635743,0
843,5,32.8,0.25454545454545463,0,0,0,15.539999961853027,0
844,5,32.8,0.25454545454545463,0,0,0,15.64799976348877,0
845,5,32.8,0.25454545454545463,0,0,0,15.645999908447266,0
846,5,32.8,0.25454545454545463,0,0,0,15.776000213623046,0
847,5,32.8,0.25454545454545463,0,0,0,16.084000015258788,0
848,5,32.8,0.25454545454545463,0,0,0,16.38999996185303,0
849,5,32.8,0.25454545454545463,0,0,0,16.548000144958497,0
850,5,32.8,0.25454545454545463,0,0,0,17.138000297546387,0
851,5,32.8,0.25454545454545463,0,0,0,17.255999755859374,0
852,5,32.8,0.25454545454545463,0,0,0,15.591999816894532,0
853,5,32.8,0.25454545454545463,0,0,0,15.561999893188476,0
854,5,32.8,0.25454545454545463,0,0,0,15.598000144958496,0
855,5,32.8,0.25454545454545463,0,0,0,16.080000114440917,0
856,5,32.8,0.25454545454545463,0,0,0,16.10999984741211,0
857,5,32.8,0.25454545454545463,0,0,0,16.022000122070313,0
858,5,32.8,0.25454545454545463,0,0,0,16.268000030517577,0
859,5,32.8,0.25454545454545463,0,0,0,16.2879997253418,0
860,5,32.8,0.25454545454545463,0,0,0,14.687999725341797,0
861,5,32.8,0.25454545454545463,0,0,0,14.599999809265137,0
862,5,32.8,0.25454545454545463,0,0,0,14.680000114440919,0
863,5,32.8,0.25454545454545463,0,0,0,14.745999717712403,0
864,5,32.8,0.25454545454545463,0,0,0,14.78599967956543,0
865,5,32.8,0.25454545454545463,0,0,0,13.273999977111817,0
866,5,32.8,0.25454545454545463,0,0,0,13.66399974822998,0
867,5,32.8,0.25454545454545463,0,0,0,13.745999717712403,0
868,5,32.8,0.25454545454545463,0,0,0,14.138000106811523,0
869,5,32.8,0.25454545454545463,0,0,0,14.21200008392334,0
870,5,32.8,0.25454545454545463,0,0,0,14.371999931335449,0
871,5,32.8,0.25454545454545463,0,0,0,14.419999885559083,0
872,5,32.8,0.25454545454545463,0,0,0,14.535999870300293,0
873,5,32.8,0.25454545454545463,0,0,0,14.539999771118165,0
874,5,32.8,0.25454545454545463,0,0,0,14.635999870300292,0
875,5,32.8,0.25454545454545463,0,0,0,14.481999969482422,0
876,5,32.8,0.25454545454545463,0,0,0,14.65399990081787,0
877,5,32.8,0.25454545454545463,0,0,0,14.75,0
878,5,32.8,0.25454545454545463,0,0,0,14.710000038146973,0
879,5,32.8,0.25454545454545463,0,0,0,15.069999885559081,0
880,5,32.8,0.25454545454545463,0,0,0,15.20799961090088,0
881,5,32.8,0.25454545454545463,0,0,0,15.465999794006347,0
882,5,32.8,0.25454545454545463,0,1,0,15.38799991607666,0
883,5,32.6,0.25909090909090904,0,0,0,14.56200008392334,0
884,5,32.8,0.25454545454545463,0,0,0,14.6,0
885,5,32.8,0.25454545454545463,0,0,0,14.642000007629395,0
886,5,32.8,0.25454545454545463,0,0,0,14.647999954223632,0
887,5,32.8,0.25454545454545463,0,0,0,14.767999839782714,0
888,5,32.8,0.25454545454545463,0,0,0,15.203999900817871,0
889,5,32.8,0.25454545454545463,0,0,0,13.403999710083008,0
890,5,32.8,0.25454545454545463,0,0,0,13.57599983215332,0
891,5,32.8,0.25454545454545463,0,0,0,13.557999992370606,0
892,5,32.8,0.25454545454545463,0,0,0,13.785999870300293,0
893,5,32.8,0.25454545454545463,0,0,0,13.831999969482421,0
894,5,32.8,0.25454545454545463,0,0,0,13.902000045776367,0
895,5,32.8,0.25454545454545463,0,0,0,13.842000007629395,0
896,5,32.8,0.25454545454545463,0,0,0,14.103999900817872,0
897,5,32.8,0.25454545454545463,0,0,0,14.15199966430664,0
898,5,32.8,0.25454545454545463,0,0,0,12.560000038146972,0
899,5,32.8,0.25454545454545463,0,0,0,12.73799991607666,0
900,5,32.8,0.25454545454545463,0,0,0,12.844000053405761,0
901,5,32.8,0.25454545454545463,0,0,0,12.943999862670898,0
902,5,32.8,0.25454545454545463,0,0,0,13.033999824523926,0
903,5,32.8,0.25454545454545463,0,0,0,13.285999870300293,0
904,5,32.8,0.25454545454545463,0,0,0,13.489999961853027,0
905,5,32.8,0.25454545454545463,0,0,0,13.478000068664551,0
906,5,32.8,0.25454545454545463,0,0,0,13.636000061035157,0
907,5,32.8,0.25454545454545463,0,0,0,13.78799991607666,0
908,5,32.8,0.25454545454545463,0,0,0,13.845999908447265,0
909,5,32.8,0.25454545454545463,0,0,0,13.827999877929688,0
910,5,32.8,0.25454545454545463,0,0,0,14.329999923706055,0
911,5,32.8,0.25454545454545463,0,0,0,14.281999778747558,0
912,5,32.8,0.25454545454545463,0,0,0,14.55,0
913,5,32.8,0.25454545454545463,0,0,0,14.615999984741212,0
914,5,32.8,0.25454545454545463,0,0,0,14.95200023651123,0
915,5,32.8,0.25454545454545463,0,0,0,15.142000007629395,0
916,5,32.8,0.25454545454545463,0,0,0,15.166000175476075,0
917,5,32.8,0.25454545454545463,0,0,0,15.32199993133545,0
918,5,32.8,0.25454545454545463,0,0,0,15.46200008392334,0
919,5,32.8,0.25454545454545463,0,0,0,13.723999786376954,0
920,5,32.8,0.25454545454545463,0,0,0,13.703999710083007,0
921,5,32.8,0.25454545454545463,0,0,0,13.653999710083008,0
922,5,32.8,0.25454545454545463,0,0,0,13.793999862670898,0
923,5,32.8,0.25454545454545463,0,0,0,13.791999816894531,0
924,5,32.8,0.25454545454545463,0,0,0,13.87599983215332,0
925,5,32.8,0.25454545454545463,0,0,0,13.961999893188477,0
926,5,32.8,0.25454545454545463,0,0,0,13.818000030517577,0
927,5,32.8,0.25454545454545463,0,0,0,13.843999862670898,0
928,5,32.8,0.25454545454545463,0,0,0,14.065999984741211,0
929,5,32.8,0.25454545454545463,0,0,0,14.055999946594238,0
930,5,32.8,0.25454545454545463,0,0,0,14.147999954223632,0
931,5,32.8,0.25454545454545463,0,0,0,13.034000015258789,0
932,5,32.8,0.25454545454545463,0,0,0,13.363999938964843,0
933,5,32.8,0.25454545454545463,0,0,0,13.55,0
934,5,32.8,0.25454545454545463,0,0,0,13.663999938964844,0
935,5,32.8,0.25454545454545463,0,0,0,13.968000030517578,0
936,5,32.8,0.25454545454545463,0,0,0,14.16200008392334,0
937,5,32.8,0.25454545454545463,0,0,0,14.265999794006348,0
938,5,32.8,0.25454545454545463,0,0,0,14.269999885559082,0
939,5,32.8,0.25454545454545463,0,0,0,14.441999816894532,0
940,5,32.8,0.25454545454545463,0,0,0,14.742000007629395,0
941,5,32.8,0.25454545454545463,0,0,0,14.783999824523926,0
942,5,32.8,0.25454545454545463,0,0,0,15.283999824523926,0
943,5,32.8,0.25454545454545463,0,0,0,15.527999877929688,0
944,5,32.8,0.25454545454545463,0,0,0,15.918000030517579,0
945,5,32.8,0.25454545454545463,0,0,0,16.188000106811522,0
946,5,32.8,0.25454545454545463,0,0,0,16.415999984741212,0
947,5,32.8,0.25454545454545463,0,0,0,16.570000076293944,0
948,5,32.8,0.25454545454545463,0,0,0,16.592000198364257,0
949,5,32.8,0.25454545454545463,0,0,0,16.54599952697754,0
950,5,32.8,0.25454545454545463,0,0,0,16.719999694824217,0
951,5,32.8,0.25454545454545463,0,0,0,14.993999671936034,0
952,5,32.8,0.25454545454545463,0,0,0,14.97999973297119,0
953,5,32.8,0.25454545454545463,0,0,0,14.96200008392334,0
954,5,32.8,0.25454545454545463,0,0,0,13.597999572753906,0
955,5,32.8,0.25454545454545463,0,0,0,13.62599983215332,0
956,5,32.8,0.25454545454545463,0,0,0,13.707999801635742,0
957,5,32.8,0.25454545454545463,0,0,0,13.811999893188476,0
958,5,32.8,0.25454545454545463,0,0,0,13.793999862670898,0
959,5,32.8,0.25454545454545463,0,0,0,13.855999755859376,0
960,5,32.8,0.25454545454545463,0,0,0,13.863999938964843,0
961,5,32.8,0.25454545454545463,0,0,0,13.863999938964843,0
962,5,32.8,0.25454545454545463,0,0,0,14.02399959564209,0
963,5,32.8,0.25454545454545463,0,0,0,14.165999603271484,0
964,5,32.8,0.25454545454545463,0,0,0,14.379999732971191,0
965,5,32.8,0.25454545454545463,0,0,0,14.311999702453614,0
966,5,32.8,0.25454545454545463,0,0,0,12.331999778747559,0
967,5,32.8,0.25454545454545463,0,0,0,12.391999816894531,0
968,5,32.8,0.25454545454545463,0,0,0,12.53599967956543,0
969,5,32.8,0.25454545454545463,0,0,0,12.523999786376953,0
970,5,32.8,0.25454545454545463,0,0,0,12.477999877929687,0
971,5,32.8,0.25454545454545463,0,0,0,12.677999877929688,0
972,5,32.8,0.25454545454545463,0,0,0,12.791999816894531,0
973,5,32.8,0.25454545454545463,0,0,0,12.823999786376953,0
974,5,32.8,0.25454545454545463,0,0,0,12.835999679565429,0
975,5,32.8,0.25454545454545463,0,0,0,12.895999908447266,0
976,5,32.8,0.25454545454545463,0,0,0,12.999999618530273,0
977,5,32.8,0.25454545454545463,0,0,0,13.101999664306641,0
978,5,32.8,0.25454545454545463,0,0,0,13.153999710083008,0
979,5,32.8,0.25454545454545463,0,0,0,13.133999633789063,0
980,5,32.8,0.25454545454545463,0,0,0,13.15199966430664,0
981,5,32.8,0.25454545454545463,0,0,0,13.197999572753906,0
982,5,32.8,0.25454545454545463,0,0,0,13.22599983215332,0
983,5,32.8,0.25454545454545463,0,0,0,13.193999862670898,0
984,5,32.8,0.25454545454545463,0,0,0,13.191999816894532,0
985,5,32.8,0.25454545454545463,0,0,0,13.191999816894532,0
986,5,32.8,0.25454545454545463,0,0,0,13.623999786376952,0
987,5,32.8,0.25454545454545463,0,0,0,13.613999938964843,0
988,5,32.8,0.25454545454545463,0,0,0,13.70199966430664,0
989,5,32.8,0.25454545454545463,0,0,0,13.793999862670898,0
990,5,32.8,0.25454545454545463,0,0,0,13.799999618530274,0
991,5,32.8,0.25454545454545463,0,0,0,13.855999755859376,0
992,5,32.8,0.25454545454545463,0,0,0,13.861999893188477,0
993,5,32.8,0.25454545454545463,0,0,0,13.887999725341796,0
994,5,32.8,0.25454545454545463,0,0,0,13.857999801635742,0
995,5,32.8,0.25454545454545463,0,0,0,13.911999893188476,0
996,5,32.8,0.25454545454545463,0,0,0,14.045999908447266,0
997,5,32.8,0.25454545454545463,0,0,0,13.987999725341798,0
998,5,32.8,0.25454545454545463,0,0,0,11.99799976348877,0
999,5,32.8,0.25454545454545463,0,0,0,11.99799976348877,0
1000,5,32.8,0.25454545454545463,0,0,0,11.99799976348877,0
1001,5,32.8,0.25454545454545463,0,0,0,11.99799976348877,0
1002,5,32.8,0.25454545454545463,0,0,0,11.99799976348877,0
1003,5,32.8,0.25454545454545463,0,0,0,12.06399974822998,0
1004,5,32.8,0.25454545454545463,0,0,0,12.199999809265137,0
1005,5,32.8,0.25454545454545463,0,0,0,12.221999740600586,0
1006,5,32.8,0.25454545454545463,0,0,0,12.321999740600585,0
1007,5,32.8,0.25454545454545463,0,0,0,12.337999725341797,0
1008,5,32.8,0.25454545454545463,0,0,0,12.373999786376952,0
1009,5,32.8,0.25454545454545463,0,0,0,12.47599983215332,0
1010,5,32.8,0.25454545454545463,0,0,0,12.549999618530274,0
1011,5,32.8,0.25454545454545463,0,0,0,12.519999694824218,0
1012,5,32.8,0.25454545454545463,0,0,0,12.591999816894532,0
1013,5,32.8,0.25454545454545463,0,0,0,12.795999908447266,0
1014,5,32.8,0.25454545454545463,0,0,0,12.823999786376953,0
1015,5,32.8,0.25454545454545463,0,0,0,12.851999664306641,0
1016,5,32.8,0.25454545454545463,0,0,0,12.86999969482422,0
1017,5,32.8,0.25454545454545463,0,0,0,12.907999801635743,0
1018,5,32.8,0.25454545454545463,0,0,0,13.101999664306641,0
1019,5,32.8,0.25454545454545463,0,0,0,13.153999710083008,0
1020,5,32.8,0.25454545454545463,0,0,0,13.163999938964844,0
1021,5,32.8,0.25454545454545463,0,0,0,13.157999801635743,0
1022,5,32.8,0.25454545454545463,0,0,0,13.197999572753906,0
1023,5,32.8,0.25454545454545463,0,0,0,13.245999908447265,0
1024,5,32.8,0.25454545454545463,0,0,0,13.197999572753906,0
1025,5,32.8,0.25454545454545463,0,0,0,13.207999801635742,0
1026,5,32.8,0.25454545454545463,0,0,0,13.177999877929688,0
1027,5,32.8,0.25454545454545463,0,0,0,13.655999565124512,0
1028,5,32.8,0.25454545454545463,0,0,0,13.769999885559082,0
1029,5,32.8,0.25454545454545463,0,0,0,13.82199993133545,0
1030,5,32.8,0.25454545454545463,0,0,0,13.979999923706055,0
1031,5,32.8,0.25454545454545463,0,0,0,14.035999870300293,0
1032,5,32.8,0.25454545454545463,0,0,0,14.119999885559082,0
1033,5,32.8,0.25454545454545463,0,0,0,14.104000091552734,0
1034,5,32.8,0.25454545454545463,0,0,0,14.438000106811524,0
1035,5,32.8,0.25454545454545463,0,0,0,14.549999809265136,0
1036,5,32.8,0.25454545454545463,0,0,0,14.451999855041503,0
1037,5,32.8,0.25454545454545463,0,0,0,14.801999855041505,0
1038,5,32.8,0.25454545454545463,0,0,0,14.833999824523925,0
1039,5,32.8,0.25454545454545463,0,0,0,12.883999824523926,0
1040,5,32.8,0.25454545454545463,0,0,0,12.827999877929688,0
1041,5,32.8,0.25454545454545463,0,0,0,12.895999908447266,0
1042,5,32.8,0.25454545454545463,0,0,0,12.957999801635742,0
1043,5,32.8,0.25454545454545463,0,0,0,12.981999778747559,0
1044,5,32.8,0.25454545454545463,0,0,0,13.001999855041504,0
1045,5,32.8,0.25454545454545463,0,0,0,13.405999755859375,0
1046,5,32.8,0.25454545454545463,0,0,0,13.419999694824218,0
1047,5,32.8,0.25454545454545463,0,0,0,13.563999938964844,0
1048,5,32.8,0.25454545454545463,0,0,0,13.58400001525879,0
1049,5,32.8,0.25454545454545463,0,0,0,13.691999816894532,0
1050,5,32.8,0.25454545454545463,0,0,0,13.70999984741211,0
1051,5,32.8,0.25454545454545463,0,0,0,13.8,0
1052,5,32.8,0.25454545454545463,0,0,0,13.821999740600585,0
1053,5,32.8,0.25454545454545463,0,0,0,13.911999893188476,0
1054,5,25.6,0.4181818181818181,0,0,1,15.97199993133545,0
1055,5,25.8,0.4136363636363636,0,0,0,16.068000030517577,0
1056,5,26.0,0.40909090909090906,0,0,0,16.060000038146974,0
1057,5,26.2,0.40454545454545454,0,0,0,16.103999900817872,0
1058,5,26.4,0.4,0,0,0,16.35999984741211,0
1059,5,26.6,0.3954545454545454,0,0,0,16.392000007629395,0
1060,5,26.8,0.3909090909090909,0,0,0,16.398000144958495,0
1061,5,27.0,0.38636363636363635,0,0,0,16.5,0
1062,5,27.2,0.38181818181818183,0,0,0,16.682000160217285,0
1063,5,27.4,0.3772727272727273,0,0,0,16.23000011444092,0
1064,5,27.6,0.3727272727272727,0,0,0,16.16800003051758,0
1065,5,27.8,0.36818181818181817,0,0,0,16.20599994659424,0
1066,5,28.0,0.36363636363636365,0,0,0,16.30799980163574,0
1067,5,28.2,0.3590909090909091,0,0,0,16.26399974822998,0
1068,5,28.4,0.3545454545454546,0,0,0,16.165999984741212,0
1069,5,28.6,0.35,0,0,0,16.832000160217284,0
1070,5,28.8,0.34545454545454546,0,0,0,16.777999877929688,0
1071,5,29.0,0.34090909090909094,0,0,0,16.81599979400635,0
1072,5,29.2,0.3363636363636364,0,0,0,16.89000015258789,0
1073,5,29.4,0.3318181818181819,0,0,0,17.16800003051758,0
1074,5,29.6,0.32727272727272727,0,0,0,17.195999908447266,0
1075,5,29.8,0.32272727272727275,0,0,0,17.076000213623047,0
1076,5,30.0,0.31818181818181823,0,0,0,17.064000129699707,0
1077,5,30.2,0.3136363636363636,0,0,0,17.091999816894532,0
1078,5,30.4,0.3090909090909091,0,0,0,16.95399990081787,0
1079,5,30.6,0.30454545454545456,0,0,0,16.76599998474121,0
1080,5,30.8,0.29999999999999993,0,0,0,14.651999855041504,0
1081,5,31.0,0.2954545454545454,0,0,0,14.617999839782716,0
1082,5,31.2,0.2909090909090909,0,0,0,15.103999710083007,0
1083,5,31.4,0.2863636363636364,0,0,0,15.3560001373291,0
1084,5,31.6,0.28181818181818175,0,0,0,15.447999954223633,0
1085,5,31.8,0.2772727272727272,0,0,0,15.576000022888184,0
1086,5,32.0,0.2727272727272727,0,0,0,15.680000305175781,0
1087,5,32.2,0.2681818181818181,0,0,0,15.680000114440919,0
